Orthogroup	athaliana	creinhardtii	esiliculosus	synechocystis	tisochrysis_lutea
OG0004442		Cre01.g048350.t1.2			Tiso_gene_11075
OG0004443		Cre06.g298950.t1.2	Ec-20_001680		
OG0004444		Cre06.g303050.t1.2			Tiso_gene_17164
OG0004445		Cre07.g318450.t1.2	Ec-06_002950		
OG0004446		Cre17.g742050.t1.2			Tiso_gene_1723
OG0004447		Cre16.g673900.t1.1	Ec-21_000330		
OG0004448		Cre03.g185050.t1.1	Ec-26_005610		
OG0004449		Cre07.g334400.t1.2	Ec-06_005590		
OG0004450		Cre07.g332500.t1.2			Tiso_gene_15709
OG0004451		Cre04.g213400.t1.2		slr0535	
OG0004452		Cre12.g502250.t1.2	Ec-01_010730		
OG0004453		Cre06.g251750.t1.2	Ec-04_003250		
OG0004454		Cre17.g720100.t1.2	Ec-08_003680		
OG0004455		Cre14.g629500.t1.2	Ec-11_005260		
OG0004456		Cre17.g739426.t1.1		sll0286	
OG0004457		Cre01.g042000.t1.2	Ec-06_000300		
OG0004458		Cre07.g325101.t1.1		sll1606	
OG0004459		Cre14.g630500.t1.2			Tiso_gene_3776
OG0004460		Cre02.g118400.t1.1	Ec-04_003450		
OG0004461		Cre14.g632300.t1.1	Ec-14_000150		
OG0004462		Cre09.g389100.t1.2	Ec-11_000530		
OG0004463		Cre12.g537800.t1.2	Ec-26_004750		
OG0004464		Cre16.g666301.t1.2	Ec-17_004070		
OG0004465		Cre09.g403034.t1.1	Ec-14_006200		
OG0004466		Cre08.g370500.t1.1	Ec-08_004010		
OG0004467		Cre03.g204400.t1.1	Ec-17_002690		
OG0004468		Cre09.g395600.t1.1			Tiso_gene_5817
OG0004469		Cre17.g697624.t1.2			Tiso_gene_20144
OG0004470		Cre12.g535900.t1.1	Ec-19_004070		
OG0004471		Cre06.g304550.t1.1	Ec-04_003770		
OG0004472		Cre17.g734516.t1.1	Ec-26_004490		
OG0004473		Cre07.g326800.t1.1	Ec-15_004180		
OG0004474		Cre01.g027100.t1.2	Ec-04_000030		
OG0004475		Cre13.g575000.t1.1		slr2087	
OG0004476		Cre06.g283150.t1.2	Ec-17_001980		
OG0004477		Cre06.g294850.t1.2	Ec-08_005320		
OG0004478		Cre12.g497400.t1.2	Ec-24_001300		
OG0004479		Cre01.g032400.t1.2			Tiso_gene_12095
OG0004480		Cre01.g009950.t1.2	Ec-25_000590		
OG0004481		Cre12.g521350.t1.2	Ec-08_002140		
OG0004482		Cre07.g332786.t1.2	Ec-09_004650		
OG0004483		Cre16.g650800.t1.1	Ec-24_004310		
OG0004484		Cre16.g687550.t1.1		slr0354	
OG0004485		Cre10.g451300.t1.1			Tiso_gene_12407
OG0004486		Cre08.g368500.t1.2	Ec-22_003260		
OG0004487		Cre04.g230242.t1.1			Tiso_gene_6423
OG0004488		Cre09.g394550.t1.2	Ec-23_003970		
OG0004489		Cre07.g327350.t1.2			Tiso_gene_606
OG0004490		Cre10.g419700.t1.1			Tiso_gene_12466
OG0004491		Cre01.g022350.t1.2	Ec-07_003810		
OG0004492		Cre12.g538650.t1.1		sll0166	
OG0004493		Cre09.g386550.t1.2	Ec-01_005440		
OG0004494		Cre16.g659150.t1.1	Ec-05_005440		
OG0004495		Cre08.g385900.t1.2	Ec-15_002390		
OG0004496		Cre12.g484050.t1.2	Ec-22_003050		
OG0004497		Cre06.g303536.t1.1	Ec-05_005780		
OG0004498		Cre02.g076400.t1.2	Ec-07_004880		
OG0004499		Cre07.g350350.t1.2	Ec-19_002490		
OG0004500		Cre03.g158950.t1.1	Ec-23_002040		
OG0004501		Cre12.g522050.t1.2		slr1331	
OG0004502		Cre10.g428900.t1.1		slr0950	
OG0004503		Cre06.g308150.t1.2	Ec-09_004200		
OG0004504		Cre01.g015600.t1.1	Ec-14_000680		
OG0004505		Cre03.g153700.t1.1			Tiso_gene_20097
OG0004506		Cre01.g018050.t1.2	Ec-16_003620		
OG0004507		Cre01.g038650.t1.2	Ec-26_002620		
OG0004508		Cre03.g157950.t1.1	Ec-26_002080		
OG0004509		Cre03.g145707.t1.1	Ec-22_002650		
OG0004510		Cre16.g686600.t1.2	Ec-23_003360		
OG0004511		Cre12.g528750.t1.2	Ec-16_001460		
OG0004512		Cre12.g505200.t1.2	Ec-26_004270		
OG0004513		Cre12.g540750.t1.1	Ec-22_000840		
OG0004514		Cre11.g480950.t1.2			Tiso_gene_19760
OG0004515		Cre04.g214050.t1.2			Tiso_gene_8708
OG0004516		Cre13.g569250.t1.2	Ec-08_002930		
OG0004517		Cre10.g446700.t1.2			Tiso_gene_18568
OG0004518		Cre03.g150300.t1.2			Tiso_gene_19579
OG0004519		Cre06.g278192.t1.1	Ec-20_004220		
OG0004520		Cre02.g078885.t1.1	Ec-22_003250		
OG0004521		Cre16.g683400.t1.2			Tiso_gene_12919
OG0004522		Cre12.g490500.t1.2		slr1780	
OG0004523		Cre02.g077600.t1.2			Tiso_gene_13453
OG0004524		Cre09.g399550.t1.2	Ec-01_006740		
OG0004525		Cre06.g250750.t1.2	Ec-27_003770		
OG0004526		Cre07.g316100.t1.1	Ec-16_003880		
OG0004527		Cre08.g384500.t1.2	Ec-01_006620		
OG0004528		Cre12.g519900.t1.2		slr0528	
OG0004529		Cre06.g264400.t1.1	Ec-28_001270		
OG0004530		Cre02.g142350.t1.2			Tiso_gene_13626
OG0004531		Cre03.g154700.t1.1	Ec-26_003040		
OG0004532		Cre01.g036950.t1.2		slr0636	
OG0004533		Cre13.g562450.t1.2	Ec-15_000580		
OG0004534		Cre06.g272300.t1.2	Ec-17_003420		
OG0004535		Cre04.g215400.t1.2	Ec-07_001970		
OG0004536		Cre12.g550900.t1.2	Ec-24_000090		
OG0004537		Cre10.g459250.t1.2	Ec-06_009110		
OG0004538		Cre13.g606800.t1.2			Tiso_gene_19972
OG0004539		Cre01.g007300.t1.2	Ec-08_003110		
OG0004540		Cre16.g688650.t1.2	Ec-12_004330		
OG0004541		Cre14.g628050.t1.2	Ec-01_003520		
OG0004542		Cre05.g238150.t1.2			Tiso_gene_19013
OG0004543		Cre06.g284750.t1.2	Ec-22_003380		
OG0004544		Cre01.g043200.t1.2			Tiso_gene_20185
OG0004545		Cre10.g426400.t1.1	Ec-26_002790		
OG0004546		Cre05.g235800.t1.2	Ec-10_000110		
OG0004547		Cre03.g167400.t1.2		slr0438	
OG0004548		Cre10.g449800.t1.1			Tiso_gene_15554
OG0004549		Cre17.g747397.t1.1			Tiso_gene_5822
OG0004550		Cre12.g544750.t1.1	Ec-11_001150		
OG0004551		Cre12.g544752.t1.1			Tiso_gene_13872
OG0004552		Cre17.g730650.t1.2	Ec-06_010050		
OG0004553		Cre09.g412100.t1.2		sll0819	
OG0004554		Cre17.g719050.t1.1			Tiso_gene_6953
OG0004555		Cre03.g200650.t1.1	Ec-05_006850		
OG0004556		Cre03.g156150.t1.1	Ec-24_000970		
OG0004557		Cre02.g102450.t1.2	Ec-00_005900		
OG0004558		Cre06.g310450.t1.2	Ec-01_005140		
OG0004559		Cre16.g678100.t1.2	Ec-06_001250		
OG0004560		Cre16.g667850.t1.1	Ec-15_002400		
OG0004561		Cre03.g195700.t1.1	Ec-14_003870		
OG0004562		Cre11.g476600.t1.2			Tiso_gene_12058
OG0004563		Cre10.g433750.t1.1	Ec-01_006460		
OG0004564		Cre16.g691750.t1.2			Tiso_gene_2562
OG0004565		Cre06.g269000.t1.2		ssr2843	
OG0004566		Cre10.g439350.t1.2			Tiso_gene_6358
OG0004567		Cre17.g734000.t1.2	Ec-11_003220		
OG0004568		Cre10.g428600.t1.1			Tiso_gene_10070
OG0004569		Cre07.g324200.t1.2			Tiso_gene_509
OG0004570		Cre13.g572050.t1.1			Tiso_gene_4683
OG0004571		Cre12.g524300.t1.2		slr0171	
OG0004572		Cre07.g336050.t1.2	Ec-06_007840		
OG0004573		Cre14.g621000.t1.2	Ec-27_002100		
OG0004574		Cre12.g519450.t1.1			Tiso_gene_20288
OG0004575		Cre16.g679164.t1.1	Ec-19_004940		
OG0004576		Cre13.g565600.t1.1			Tiso_gene_16103
OG0004577		Cre10.g433400.t1.2			Tiso_gene_15789
OG0004578		Cre13.g571520.t1.1	Ec-23_002070		
OG0004579		Cre06.g263289.t1.2			Tiso_gene_1731
OG0004580		Cre14.g611850.t1.2			Tiso_gene_9448
OG0004581		Cre02.g145300.t1.2	Ec-21_003270		
OG0004582		Cre12.g546250.t1.2			Tiso_gene_6411
OG0004583		Cre12.g552650.t1.2	Ec-14_000730		
OG0004584		Cre06.g292950.t1.2			Tiso_gene_17523
OG0004585		Cre16.g675602.t1.1	Ec-15_001580		
OG0004586		Cre12.g534250.t1.2	Ec-06_010890		
OG0004587		Cre09.g406550.t1.2			Tiso_gene_10314
OG0004588		Cre07.g318000.t1.2	Ec-04_005560		
OG0004589		Cre17.g705400.t1.2			Tiso_gene_8471
OG0004590		Cre07.g344150.t1.1	Ec-12_004090		
OG0004591		Cre09.g388900.t1.2			Tiso_gene_1305
OG0004592		Cre01.g017500.t1.2	Ec-12_000060		
OG0004593		Cre02.g095074.t1.1	Ec-20_004140		
OG0004594		Cre03.g158464.t1.1			Tiso_gene_3474
OG0004595		Cre04.g215500.t1.2	Ec-00_005200		
OG0004596		Cre09.g407300.t1.1	Ec-01_004460		
OG0004597		Cre02.g113050.t1.2			Tiso_gene_17232
OG0004598		Cre09.g401997.t1.1			Tiso_gene_7107
OG0004599		Cre13.g566050.t1.2	Ec-08_002090		
OG0004600		Cre06.g261650.t1.1	Ec-14_006890		
OG0004601		Cre06.g279250.t1.2	Ec-23_002860		
OG0004602		Cre03.g152850.t1.2			Tiso_gene_3609
OG0004603		Cre07.g338602.t1.1	Ec-01_006080		
OG0004604		Cre03.g178500.t1.2			Tiso_gene_16545
OG0004605		Cre02.g115050.t1.2		sll0528	
OG0004606		Cre10.g436850.t1.2			Tiso_gene_8738
OG0004607		Cre01.g047229.t1.2			Tiso_gene_10396
OG0004608		Cre01.g047850.t1.2			Tiso_gene_705
OG0004609		Cre12.g521400.t1.2		sll1501	
OG0004610		Cre02.g105700.t1.1		sll1095	
OG0004611		Cre01.g031800.t1.1	Ec-02_005690		
OG0004612		Cre01.g034650.t1.2	Ec-06_009310		
OG0004613		Cre07.g315550.t1.1			Tiso_gene_12953
OG0004614		Cre03.g190450.t1.1	Ec-25_002780		
OG0004615		Cre07.g325723.t1.1			Tiso_gene_8576
OG0004616		Cre05.g234665.t1.1	Ec-14_005780		
OG0004617		Cre03.g195250.t1.1			Tiso_gene_8381
OG0004618		Cre01.g050000.t1.2	Ec-00_010960		
OG0004619		Cre13.g565950.t1.2			Tiso_gene_8026
OG0004620		Cre12.g505700.t1.2	Ec-14_000120		
OG0004621		Cre06.g299450.t1.2	Ec-15_004640		
OG0004622		Cre03.g193000.t1.1			Tiso_gene_10882
OG0004623		Cre16.g674850.t1.1			Tiso_gene_18244
OG0004624		Cre09.g389900.t1.1			Tiso_gene_6686
OG0004625		Cre17.g723150.t1.1	Ec-19_003170		
OG0004626		Cre12.g494250.t1.2			Tiso_gene_740
OG0004627		Cre14.g609400.t1.1	Ec-05_003050		
OG0004628		Cre10.g443850.t1.1		sll0915	
OG0004629		Cre07.g351300.t1.2			Tiso_gene_13251
OG0004630		Cre01.g058886.t1.1	Ec-27_005980		
OG0004631		Cre13.g586600.t1.2	Ec-21_003260		
OG0004632		Cre14.g631900.t1.2	Ec-11_004760		
OG0004633		Cre02.g113250.t1.1	Ec-07_004090		
OG0004634		Cre03.g188750.t1.1	Ec-06_000780		
OG0004635		Cre01.g025150.t1.2	Ec-06_008670		
OG0004636		Cre01.g055453.t1.1		sll0065	
OG0004637		Cre17.g705350.t1.1	Ec-04_004750		
OG0004638		Cre06.g304350.t1.2	Ec-21_005020		
OG0004639		Cre12.g521851.t1.1		slr0789	
OG0004640		Cre12.g514900.t1.2	Ec-02_004050		
OG0004641		Cre03.g145447.t1.1	Ec-18_002200		
OG0004642		Cre12.g499350.t1.2	Ec-15_003840		
OG0004643		Cre17.g702700.t1.1			Tiso_gene_5890
OG0004644		Cre07.g346418.t1.2			Tiso_gene_11864
OG0004645		Cre13.g586500.t1.2	Ec-10_001260		
OG0004646		Cre03.g202250.t1.2	Ec-08_004310		
OG0004647		Cre02.g075700.t1.2	Ec-02_005390		
OG0004648		Cre07.g323950.t1.2			Tiso_gene_9165
OG0004649		Cre13.g589650.t1.2	Ec-04_006350		
OG0004650		Cre11.g467699.t1.1	Ec-28_000430		
OG0004651		Cre06.g248850.t1.1	Ec-18_004510		
OG0004652		Cre10.g420350.t1.2		ssr2831	
OG0004653		Cre01.g029350.t1.2			Tiso_gene_4523
OG0004654		Cre06.g308900.t1.2	Ec-06_002300		
OG0004655		Cre07.g318350.t1.2			Tiso_gene_10581
OG0004656		Cre13.g582250.t1.2	Ec-10_005260		
OG0004657		Cre12.g525500.t1.1	Ec-20_003870		
OG0004658		Cre08.g364250.t1.2	Ec-19_002040		
OG0004659		Cre01.g021050.t1.2	Ec-14_006420		
OG0004660		Cre15.g641750.t1.1			Tiso_gene_14479
OG0004661		Cre06.g286050.t1.2			Tiso_gene_5120
OG0004662		Cre03.g170400.t1.1	Ec-12_007290		
OG0004663		Cre09.g402150.t1.1		sll5076	
OG0004664		Cre12.g548100.t1.1			Tiso_gene_12309
OG0004665		Cre10.g427300.t1.2	Ec-08_002590		
OG0004666		Cre13.g583500.t1.1	Ec-20_000010		
OG0004667		Cre12.g518300.t1.2	Ec-16_003480		
OG0004668		Cre12.g512400.t1.1		slr1529	
OG0004669		Cre16.g675900.t1.2	Ec-01_000060		
OG0004670		Cre01.g041351.t1.1	Ec-10_005350		
OG0004671		Cre10.g418851.t1.1			Tiso_gene_15940
OG0004672		Cre14.g633550.t1.2			Tiso_gene_20482
OG0004673		Cre17.g734900.t2.1	Ec-24_001420		
OG0004674		Cre06.g308100.t1.2	Ec-17_003190		
OG0004675		Cre07.g334350.t1.2			Tiso_gene_16939
OG0004676		Cre14.g624400.t1.2	Ec-27_004660		
OG0004677		Cre08.g377050.t1.1	Ec-06_004580		
OG0004678		Cre02.g102400.t1.2	Ec-12_008560		
OG0004679		Cre06.g278189.t1.1			Tiso_gene_1078
OG0004680		Cre12.g527850.t1.1	Ec-02_004740		
OG0004681		Cre07.g357300.t1.2		ssr1391	
OG0004682		Cre02.g106300.t1.2	Ec-14_004420		
OG0004683		Cre09.g386131.t1.1			Tiso_gene_16290
OG0004684		Cre06.g292100.t1.2		slr0401	
OG0004685		Cre13.g603176.t1.1	Ec-25_003590		
OG0004686		Cre07.g341700.t1.1	Ec-07_001020		
OG0004687		Cre06.g306800.t1.2	Ec-21_006400		
OG0004688		Cre03.g173500.t1.1	Ec-04_005830		
OG0004689		Cre06.g285200.t1.1	Ec-16_000490		
OG0004690		Cre12.g533950.t1.1		slr1978	
OG0004691		Cre03.g188550.t1.1	Ec-21_005370		
OG0004692		Cre16.g689600.t1.2	Ec-11_001920		
OG0004693		Cre01.g032750.t1.2		sll1769	
OG0004694		Cre10.g423300.t1.1		slr0825	
OG0004695		Cre18.g749247.t1.1	Ec-12_007400		
OG0004696		Cre12.g516900.t1.1	Ec-01_000310		
OG0004697		Cre13.g587650.t1.2	Ec-06_001740		
OG0004698		Cre02.g116650.t1.2			Tiso_gene_5218
OG0004699		Cre13.g575650.t1.1			Tiso_gene_4118
OG0004700		Cre06.g268600.t1.2			Tiso_gene_11087
OG0004701		Cre06.g263602.t1.2	Ec-18_002190		
OG0004702		Cre16.g656100.t1.1		slr0503	
OG0004703		Cre01.g055200.t1.2			Tiso_gene_7086
OG0004704		Cre14.g616900.t1.2		slr1454	
OG0004705		Cre10.g448650.t1.1		sll0036	
OG0004706		Cre03.g165900.t1.1			Tiso_gene_12513
OG0004707		Cre01.g028550.t1.2	Ec-26_001250		
OG0004708		Cre08.g358563.t1.1	Ec-13_002220		
OG0004709		Cre05.g237700.t1.2	Ec-04_000370		
OG0004710		Cre16.g674627.t1.1	Ec-22_000220		
OG0004711		Cre01.g021400.t1.2	Ec-06_007650		
OG0004712		Cre07.g338250.t1.1	Ec-11_005910		
OG0004713		Cre02.g096900.t1.2			Tiso_gene_5254
OG0004714		Cre07.g327200.t1.1			Tiso_gene_8852
OG0004715		Cre17.g738200.t1.2		slr1220	
OG0004716		Cre13.g572650.t1.1			Tiso_gene_8018
OG0004717		Cre10.g441200.t1.2	Ec-06_008220		
OG0004718		Cre13.g602500.t1.1			Tiso_gene_1510
OG0004719		Cre14.g608700.t1.2			Tiso_gene_3629
OG0004720		Cre12.g515150.t1.2	Ec-01_003310		
OG0004721		Cre06.g278125.t1.1	Ec-17_003680		
OG0004722		Cre10.g431400.t1.2	Ec-27_005090		
OG0004723		Cre16.g683050.t1.1		slr0551	
OG0004724		Cre01.g007350.t1.2	Ec-17_003590		
OG0004725		Cre06.g257000.t1.2		slr1452	
OG0004726		Cre06.g249250.t1.2	Ec-16_001660		
OG0004727		Cre04.g216650.t1.1		sll1797	
OG0004728		Cre02.g117150.t1.2	Ec-19_002220		
OG0004729		Cre16.g687000.t1.1			Tiso_gene_11047
OG0004730		Cre16.g692800.t1.1			Tiso_gene_3058
OG0004731		Cre16.g662300.t1.2	Ec-03_001640		
OG0004732		Cre01.g052601.t1.1			Tiso_gene_4009
OG0004733		Cre17.g732700.t1.2	Ec-26_006050		
OG0004734		Cre01.g015550.t1.1			Tiso_gene_16237
OG0004735		Cre09.g400150.t1.1			Tiso_gene_6396
OG0004736		Cre09.g416500.t1.2	Ec-09_001080		
OG0004737		Cre10.g428100.t1.1			Tiso_gene_18501
OG0004738		Cre03.g176100.t1.2	Ec-13_000840		
OG0004739		Cre10.g432850.t1.2			Tiso_gene_15102
OG0004740		Cre01.g047650.t1.2			Tiso_gene_17196
OG0004741		Cre02.g118000.t1.2			Tiso_gene_6548
OG0004742		Cre12.g530100.t1.2		slr1394	
OG0004743		Cre13.g568250.t1.1			Tiso_gene_16613
OG0004744		Cre02.g095350.t1.1			Tiso_gene_416
OG0004745		Cre16.g684155.t1.1	Ec-04_004730		
OG0004746		Cre16.g652950.t1.2	Ec-08_005300		
OG0004747		Cre09.g409350.t1.2	Ec-20_004180		
OG0004748		Cre16.g658350.t1.1			Tiso_gene_19570
OG0004749		Cre04.g228450.t1.2		sll1925	
OG0004750		Cre05.g234655.t1.1			Tiso_gene_16525
OG0004751		Cre12.g500450.t1.1	Ec-26_004210		
OG0004752		Cre03.g145367.t1.1		slr0912	
OG0004753		Cre01.g009350.t1.2	Ec-02_001540		
OG0004754		Cre10.g446650.t1.1	Ec-18_000510		
OG0004755		Cre06.g292650.t1.1			Tiso_gene_611
OG0004756		Cre13.g573000.t1.2	Ec-01_001070		
OG0004757		Cre03.g156550.t1.1	Ec-28_003370		
OG0004758		Cre15.g640800.t1.2			Tiso_gene_8743
OG0004759		Cre07.g348600.t1.1		slr1453	
OG0004760		Cre03.g153800.t1.1	Ec-11_001670		
OG0004761		Cre02.g102100.t1.1			Tiso_gene_10623
OG0004762		Cre08.g378100.t1.1	Ec-12_006060		
OG0004763		Cre07.g330950.t1.2	Ec-18_001980		
OG0004764		Cre12.g511800.t1.1			Tiso_gene_20519
OG0004765		Cre02.g142146.t1.1		slr0399	
OG0004766		Cre03.g162400.t1.1	Ec-21_005170		
OG0004767		Cre05.g240500.t1.1	Ec-02_005750		
OG0004768		Cre11.g467681.t1.1			Tiso_gene_7432
OG0004769		Cre01.g032050.t1.2	Ec-04_002590		
OG0004770		Cre02.g083950.t1.1		slr0923	
OG0004771		Cre13.g564550.t1.2			Tiso_gene_19914
OG0004772		Cre17.g704350.t1.2	Ec-27_005140		
OG0004773		Cre12.g497450.t1.2			Tiso_gene_8277
OG0004774		Cre07.g325744.t1.1	Ec-14_006860		
OG0004775		Cre03.g184651.t1.1	Ec-07_002220		
OG0004776		Cre10.g420800.t1.1	Ec-03_004600		
OG0004777		Cre12.g498700.t1.2			Tiso_gene_7099
OG0004778		Cre15.g637100.t1.2			Tiso_gene_18185
OG0004779		Cre12.g520250.t1.2	Ec-19_002080		
OG0004780		Cre09.g392467.t1.1	Ec-15_003910		
OG0004781		Cre01.g001400.t1.1			Tiso_gene_14054
OG0004782		Cre01.g018100.t1.2			Tiso_gene_807
OG0004783		Cre18.g748997.t1.1			Tiso_gene_18556
OG0004784		Cre07.g325550.t1.1	Ec-06_002120		
OG0004785		Cre16.g673841.t1.1	Ec-07_003140		
OG0004786		Cre03.g187350.t1.1	Ec-05_004560		
OG0004787		Cre01.g030550.t1.2			Tiso_gene_17764
OG0004788		Cre12.g508700.t1.2	Ec-06_001180		
OG0004789		Cre16.g683700.t1.2	Ec-15_002960		
OG0004790		Cre12.g510150.t1.2			Tiso_gene_13585
OG0004791		Cre03.g196400.t1.1	Ec-27_001940		
OG0004792		Cre10.g454400.t1.1	Ec-01_008120		
OG0004793		Cre16.g652900.t1.1	Ec-12_001810		
OG0004794		Cre13.g580600.t1.2	Ec-10_001500		
OG0004795		Cre12.g547150.t1.2	Ec-08_004320		
OG0004796		Cre03.g204353.t1.1	Ec-18_002040		
OG0004797		Cre16.g676600.t1.1	Ec-01_004550		
OG0004798		Cre03.g196550.t1.2			Tiso_gene_198
OG0004799		Cre04.g221250.t1.2		slr0729	
OG0004800		Cre01.g020350.t1.2	Ec-11_000360		
OG0004801		Cre11.g480851.t1.1			Tiso_gene_16058
OG0004802		Cre08.g381516.t1.1	Ec-25_002240		
OG0004803		Cre06.g272950.t1.1	Ec-10_002620		
OG0004804		Cre09.g395621.t1.1	Ec-06_008330		
OG0004805		Cre03.g164550.t1.2			Tiso_gene_3401
OG0004806		Cre02.g090200.t1.1			Tiso_gene_15977
OG0004807		Cre02.g103550.t1.2	Ec-22_000310		
OG0004808		Cre01.g021900.t1.1			Tiso_gene_2988
OG0004809		Cre13.g590500.t1.1		slr1350	
OG0004810		Cre17.g726400.t1.1	Ec-07_003350		
OG0004811		Cre13.g582350.t1.1			Tiso_gene_7491
OG0004812		Cre06.g270900.t1.2	Ec-11_000550		
OG0004813		Cre12.g512550.t1.2	Ec-11_002670		
OG0004814		Cre03.g199983.t1.1	Ec-07_006920		
OG0004815			Ec-00_000210		Tiso_gene_3069
OG0004816			Ec-00_000890		Tiso_gene_11768
OG0004817			Ec-00_001350		Tiso_gene_9516
OG0004818			Ec-00_001430		Tiso_gene_18953
OG0004819			Ec-00_002100		Tiso_gene_16897
OG0004820			Ec-00_004330		Tiso_gene_11809
OG0004821			Ec-00_004550		Tiso_gene_14162
OG0004822			Ec-00_005640		Tiso_gene_18882
OG0004823			Ec-00_005940		Tiso_gene_13859
OG0004824			Ec-00_006560		Tiso_gene_14112
OG0004825			Ec-00_007900		Tiso_gene_15442
OG0004826			Ec-00_008530		Tiso_gene_4202
OG0004827			Ec-00_010240		Tiso_gene_7260
OG0004828			Ec-01_000140		Tiso_gene_8059
OG0004829			Ec-01_001150		Tiso_gene_14543
OG0004830			Ec-01_001510	sll1547	
OG0004831			Ec-01_001680	slr1870	
OG0004832			Ec-01_001840		Tiso_gene_4631
OG0004833			Ec-01_002410		Tiso_gene_8008
OG0004834			Ec-01_002570		Tiso_gene_3638
OG0004835			Ec-01_002770		Tiso_gene_17380
OG0004836			Ec-01_002890		Tiso_gene_13223
OG0004837			Ec-01_003010		Tiso_gene_19762
OG0004838			Ec-01_003730	slr0812	
OG0004839			Ec-01_004150		Tiso_gene_16018
OG0004840			Ec-01_004680		Tiso_gene_6974
OG0004841			Ec-01_004990		Tiso_gene_7245
OG0004842			Ec-01_005320		Tiso_gene_4085
OG0004843			Ec-01_005510		Tiso_gene_896
OG0004844			Ec-01_005830		Tiso_gene_14918
OG0004845			Ec-01_006090		Tiso_gene_10570
OG0004846			Ec-01_006170		Tiso_gene_14340
OG0004847			Ec-01_006320		Tiso_gene_11559
OG0004848			Ec-01_006390		Tiso_gene_9795
OG0004849			Ec-01_006470		Tiso_gene_15908
OG0004850			Ec-01_006530		Tiso_gene_9624
OG0004851			Ec-01_007010		Tiso_gene_2170
OG0004852			Ec-01_007270		Tiso_gene_8375
OG0004853			Ec-01_007820		Tiso_gene_13632
OG0004854			Ec-01_007880		Tiso_gene_8511
OG0004855			Ec-01_008790		Tiso_gene_12635
OG0004856			Ec-01_009350		Tiso_gene_6917
OG0004857			Ec-01_009590		Tiso_gene_20547
OG0004858			Ec-01_009910		Tiso_gene_16570
OG0004859			Ec-01_010050		Tiso_gene_8462
OG0004860			Ec-01_010410		Tiso_gene_11094
OG0004861			Ec-01_010450		Tiso_gene_11517
OG0004862			Ec-01_010560		Tiso_gene_9711
OG0004863			Ec-01_010600		Tiso_gene_15610
OG0004864			Ec-01_010780		Tiso_gene_12313
OG0004865			Ec-01_011060		Tiso_gene_834
OG0004866			Ec-01_011490		Tiso_gene_13388
OG0004867			Ec-01_011520		Tiso_gene_9591
OG0004868			Ec-01_011710		Tiso_gene_8801
OG0004869			Ec-01_011790		Tiso_gene_16902
OG0004870			Ec-01_011940		Tiso_gene_5040
OG0004871			Ec-01_011990		Tiso_gene_16200
OG0004872			Ec-02_000440		Tiso_gene_11125
OG0004873			Ec-02_000850		Tiso_gene_19562
OG0004874			Ec-02_001440		Tiso_gene_20548
OG0004875			Ec-02_001970		Tiso_gene_20236
OG0004876			Ec-02_002330		Tiso_gene_17571
OG0004877			Ec-02_003350		Tiso_gene_17086
OG0004878			Ec-02_003510		Tiso_gene_911
OG0004879			Ec-02_003840		Tiso_gene_13581
OG0004880			Ec-02_004370		Tiso_gene_11176
OG0004881			Ec-02_005030		Tiso_gene_6061
OG0004882			Ec-02_005080		Tiso_gene_3227
OG0004883			Ec-02_005400		Tiso_gene_11302
OG0004884			Ec-02_005810		Tiso_gene_6070
OG0004885			Ec-02_005880		Tiso_gene_12608
OG0004886			Ec-02_005950		Tiso_gene_7814
OG0004887			Ec-02_006020		Tiso_gene_6238
OG0004888			Ec-02_006070		Tiso_gene_3273
OG0004889			Ec-02_006280		Tiso_gene_6298
OG0004890			Ec-03_000790		Tiso_gene_15035
OG0004891			Ec-03_001680		Tiso_gene_179
OG0004892			Ec-03_001910		Tiso_gene_8525
OG0004893			Ec-03_002010		Tiso_gene_13106
OG0004894			Ec-03_002040		Tiso_gene_5315
OG0004895			Ec-03_002770		Tiso_gene_11900
OG0004896			Ec-03_002990		Tiso_gene_16523
OG0004897			Ec-03_003280		Tiso_gene_14603
OG0004898			Ec-03_003980		Tiso_gene_16598
OG0004899			Ec-03_004300		Tiso_gene_17589
OG0004900			Ec-04_000590		Tiso_gene_20364
OG0004901			Ec-04_000620		Tiso_gene_12609
OG0004902			Ec-04_001840		Tiso_gene_17421
OG0004903			Ec-04_001870		Tiso_gene_10166
OG0004904			Ec-04_002180		Tiso_gene_138
OG0004905			Ec-04_002190		Tiso_gene_6497
OG0004906			Ec-04_003410		Tiso_gene_3002
OG0004907			Ec-04_003720		Tiso_gene_17655
OG0004908			Ec-04_003880		Tiso_gene_19698
OG0004909			Ec-04_004370		Tiso_gene_6617
OG0004910			Ec-04_005460	slr1595	
OG0004911			Ec-04_006130		Tiso_gene_2982
OG0004912			Ec-04_006230		Tiso_gene_1120
OG0004913			Ec-04_006290		Tiso_gene_10259
OG0004914			Ec-04_006320		Tiso_gene_3453
OG0004915			Ec-04_006450		Tiso_gene_6803
OG0004916			Ec-05_000650		Tiso_gene_37
OG0004917			Ec-05_000850		Tiso_gene_12927
OG0004918			Ec-05_000900		Tiso_gene_1710
OG0004919			Ec-05_001560	slr0946	
OG0004920			Ec-05_001710		Tiso_gene_12588
OG0004921			Ec-05_001910		Tiso_gene_7183
OG0004922			Ec-05_002550	slr0925	
OG0004923			Ec-05_002900		Tiso_gene_15849
OG0004924			Ec-05_003020		Tiso_gene_10338
